index,importance
fire_400_800,0.18676330800360041
fire_800_1000,0.13000548877750134
fire_200_400,0.10339445700576387
fire_0_100,0.0923747439465406
month_12,0.0672304992954384
month_1,0.06419132691687376
Temperature(C),0.04269294755518793
wind_S,0.03445029603105787
wind_W,0.02892531047461622
Wind_Speed(kmph),0.02409902019409816
month_8,0.023599319911526855
wind_N,0.021018598683918154
month_11,0.0208258346482473
wind_CALM,0.019524792296962648
month_6,0.01939711350042999
month_7,0.014397080428525933
is_holiday,0.011360145773880953
wind_E,0.010550803066206043
is_rain,0.009607080707305047
month_2,0.00952563981841229
month_4,0.007853121718326151
month_5,0.006928604497580754
month_3,0.006213150222648018
"time_of_day_[10, 12)",0.005797506264897925
"time_of_day_[22, 24)",0.0049896149077794305
"time_of_day_[20, 22)",0.004234918862915592
"time_of_day_[12, 14)",0.003942676435241341
"time_of_day_[18, 20)",0.0034694391987727326
is_weekend,0.0032858205470881747
month_10,0.0032769437129238086
"time_of_day_[16, 18)",0.002788602123821626
"time_of_day_[8, 10)",0.0027584261362604643
"time_of_day_[0, 2)",0.0026298696590929967
"time_of_day_[14, 16)",0.0024830662873446454
"time_of_day_[6, 8)",0.0020718726750432767
"time_of_day_[2, 4)",0.0018622186226519035
"time_of_day_[4, 6)",0.001480341091517332
Humidity(%),0.0
