index,importance
fire_100_200,0.1353718342554026
fire_0_100,0.10857406035531747
month_12,0.0690038441306317
Humidity(%),0.06829279872544244
fire_200_400,0.06446367992790017
month_5,0.05417442969998553
wind_N,0.05191335330001238
month_1,0.051243244157130406
day_of_week,0.050109288707590516
Temperature(C),0.04998448672957978
month_7,0.04272609144339719
Wind_Speed(kmph),0.03402468942365008
month_6,0.02240130213369864
fire_400_600,0.018208861825850246
wind_S,0.016567275142867474
month_2,0.015261178128236708
month_3,0.014414490643200094
"time_of_day_[15, 18)",0.013962078842228672
is_weekend,0.01117651397397414
"time_of_day_[21, 24)",0.009511737980687511
month_4,0.009105123671534954
fire_800_1000,0.00905082540470534
"time_of_day_[9, 12)",0.009030950280000265
month_11,0.008762973245476775
is_holiday,0.008218124776481817
fire_600_800,0.008056025579573321
month_10,0.007977600305871104
wind_E,0.007397389158299161
month_8,0.006458481512298825
"time_of_day_[3, 6)",0.005017164517216077
"time_of_day_[18, 21)",0.004531731162405225
"time_of_day_[0, 3)",0.00392701563686471
month_9,0.0038397734511134087
"time_of_day_[6, 9)",0.00363797343623521
"time_of_day_[12, 15)",0.002414645687992777
wind_CALM,0.0011889626471471805
is_rain,0.0
