index,importance
fire_100_200,0.20198948247737591
fire_200_400,0.11792222881947592
fire_0_100,0.09280641008850919
fire_400_800,0.08389624373834899
fire_800_950,0.0635046012686005
Humidity(%),0.05036634288034022
wind_S,0.04380800696499039
is_rain,0.040970956227436565
Wind_Speed(kmph),0.0387065076053607
wind_N,0.038300401349681226
month_5,0.03311541223831977
wind_W,0.02761811436686932
wind_CALM,0.02451230834939772
Temperature(C),0.02156794955252479
wind_E,0.018490940574459977
month_11,0.012188838381808906
month_1,0.011273168667175901
month_12,0.010127007101589083
"time_of_day_[20, 22)",0.00825750568208287
month_3,0.00625147767425259
month_4,0.00530898985289713
"time_of_day_[12, 14)",0.005036747185500531
is_weekend,0.004602201230460254
is_holiday,0.004579298640354929
"time_of_day_[18, 20)",0.0045712716309752035
"time_of_day_[22, 24)",0.004208361697352175
month_6,0.004112050839940685
"time_of_day_[10, 12)",0.003832609338705747
"time_of_day_[14, 16)",0.0034396606761964757
month_7,0.0029308864976890134
"time_of_day_[16, 18)",0.002866426905045629
month_8,0.0020491281906294383
"time_of_day_[0, 2)",0.001957113866229222
"time_of_day_[8, 10)",0.001879615639754391
month_10,0.001737951609681656
month_9,0.0012137821899869874
