index,importance
fire_100_200,0.20187470666464397
fire_200_400,0.1780833201235472
Humidity(%),0.1443668042631779
fire_0_100,0.1196522424089599
fire_400_700,0.10450083885022171
fire_700_1000,0.0796503316584736
Wind Speed(kmph),0.046605548382262815
Temperature(C),0.03303594896783993
wind_S,0.01695073797799693
time_of_day,0.015088737708543241
wind_CALM,0.011645380500522615
day_of_week,0.01141077679300232
wind_N,0.01070786587465968
wind_W,0.007358258354538571
is_rain,0.006533891707111558
wind_E,0.006067604451378079
is_weekend,0.004390426474698449
is_holiday,0.0020765788384215955
