,test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province
0,0.84977,0.9714099999999999,31.345160000000003,4.660830000000001,25.601300000000002,4.32493,0.003190280377786409,0.0009631545393480177,0.6664675572665847,0.042158880704096374,0.2689004317999929,0.034481139772344974,Bangkok
