,test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province
0,0.7138699999999999,0.8740400000000002,48.79025,5.19252,38.025729999999996,4.05537,0.003071391288072,0.0015378195241603908,0.5246572240785186,0.030722116535884136,0.24090291751381165,0.029610435472800536,Rayong
