test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.7886099999999998,0.91585,21.322499999999998,3.4056200000000003,20.41742,2.6678299999999995,0.024653845767164034,0.00943353945593418,1.920171302543372,0.10061743608562304,0.7213610358204832,0.0983249719608966,Nakhon Ratchasima,4638
