test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.6990000000000001,0.86898,27.800159999999998,3.9163699999999997,27.37459,2.9082700000000004,0.013776711428268282,0.004863880480987726,0.8583541294568081,0.06347580553950377,0.7469746811862723,0.06742436173636021,Pathum Thani,12305
