test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.62849,0.90608,24.97955,3.4268799999999997,27.094690000000003,2.2634799999999995,0.011957466286801742,0.0029035610320202873,1.164343064421593,0.06683466831584413,0.3998769878905819,0.04386390062201244,Nonthaburi,12453
