test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.8397200000000001,0.9199900000000001,31.090249999999997,4.0395199999999996,28.54409,2.9472,0.005736394531604514,0.002248678624338217,1.0695697756574845,0.06764074708832432,0.4751302779238552,0.057476623267396526,Nakhon Pathom,17397
