,test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province
0,0.73609,0.8784199999999999,53.921749999999996,5.69439,42.73089,4.78696,0.0036372914220459207,0.0014815907367121016,0.7451024392659037,0.04298184241953538,0.4022075540756993,0.055613251818049485,Chon Buri
