,test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province
0,0.7593799999999999,0.9100600000000002,41.03166,5.135549999999999,40.678340000000006,4.47894,0.0026330379581177353,0.0007848566748139333,0.4468863817820167,0.033933374263236456,0.2996719398868632,0.037288997483618774,Rayong
