index,importance
fire_100_200,0.18669790013122164
fire_200_400,0.152063628889199
fire_400_800,0.09928220987948316
wind_S,0.08666813976374481
Wind_Speed(kmph),0.08525219147673231
fire_800_1000,0.08223054659919672
fire_0_100,0.060881390105280035
wind_E,0.053950941441893246
Humidity(%),0.041680034915852954
is_rain,0.02434355391151157
wind_CALM,0.02194212164164734
Temperature(C),0.01865617988855996
wind_W,0.015678741856503708
month_12,0.006686966343784822
"time_of_day_[10, 12)",0.005269477992900813
month_3,0.005230928827593372
"time_of_day_[8, 10)",0.0049884627727020065
month_4,0.00464244049747489
"time_of_day_[16, 18)",0.0041526880058460475
month_5,0.003980141332071442
"time_of_day_[20, 22)",0.003845919949252333
"time_of_day_[6, 8)",0.003551772108641283
month_7,0.003408319442999229
is_weekend,0.003215428242399438
month_2,0.0031428568070785592
"time_of_day_[4, 6)",0.0031153042371787312
"time_of_day_[22, 24)",0.002551635383327189
month_6,0.0021722983313514008
"time_of_day_[14, 16)",0.0020724975829077685
"time_of_day_[2, 4)",0.0020359490089113456
month_8,0.001915277773296158
month_10,0.0018047116314771083
"time_of_day_[0, 2)",0.001249404618083781
is_holiday,0.0008422041362108385
month_9,0.0007977344736850719
