index,importance
Humidity(%)_lag_22,0.07244258407965858
Humidity(%)_lag_29,0.05920058933203944
Humidity(%)_lag_36,0.05809935623401514
fire_0_100_lag_36,0.04212729202473882
fire_0_100,0.04054109202806365
Humidity(%)_lag_15,0.038028011935566555
fire_0_100_lag_8,0.03650278207965712
fire_0_100_lag_22,0.036089666391119386
fire_0_100_lag_29,0.03444761325419837
fire_0_100_lag_15,0.033043827745940134
fire_100_200,0.02807712348114659
fire_0_100_lag_1,0.02538856198074708
Humidity(%)_lag_8,0.022240461756063916
fire_100_200_lag_1,0.02118446435781416
Wind_Speed(kmph)_lag_29,0.015502811664283517
Temperature(C)_lag_29,0.015470773697590302
Humidity(%)_lag_1,0.015309626874937865
Temperature(C)_lag_22,0.014463458968024867
Temperature(C)_lag_36,0.01429487099563447
Wind_Speed(kmph)_lag_36,0.013911508838696091
fire_100_200_lag_8,0.013133757996252809
Wind_Speed(kmph)_lag_8,0.012500494165777129
fire_100_200_lag_22,0.012466174152790945
Wind_Speed(kmph)_lag_22,0.012290452186987705
fire_100_200_lag_15,0.01089329710216506
Humidity(%),0.010850025577520336
fire_100_200_lag_29,0.01075703918629401
Wind_Speed(kmph)_lag_15,0.01072762787424133
Temperature(C)_lag_8,0.010234126846008343
fire_100_200_lag_36,0.010186267103900653
Temperature(C)_lag_15,0.009152905268985741
Temperature(C),0.0074769449244158175
wind_CALM_lag_36,0.007435985267877221
wind_S_lag_36,0.007013250994749852
wind_CALM_lag_29,0.0068049635920304575
time_of_day_lag_1,0.006577346214068414
wind_W_lag_36,0.006441677534537626
day_of_week_lag_29,0.006423699966128248
wind_W_lag_29,0.006298150123054494
wind_S_lag_29,0.00619656321968475
Temperature(C)_lag_1,0.0061281170612773805
wind_N_lag_36,0.006121017200764625
wind_S_lag_22,0.005907626888073217
day_of_week_lag_22,0.005670476750219962
day_of_week_lag_15,0.0056658400376340635
day_of_week_lag_36,0.005519614457121652
time_of_day,0.005451252185394769
wind_N_lag_29,0.0054373645204345115
time_of_day_lag_29,0.0053807190611630485
wind_CALM_lag_22,0.005219853070030743
wind_E_lag_36,0.00511436088128699
day_of_week_lag_8,0.0051098756243635616
wind_W_lag_22,0.0050827771562501345
wind_CALM_lag_8,0.005064540007427045
wind_N_lag_22,0.004987363125798644
wind_E_lag_29,0.004861997154823687
time_of_day_lag_8,0.004648666089558442
wind_S_lag_15,0.00463041421123642
wind_S_lag_8,0.004575588479985062
wind_E_lag_22,0.004514932378500452
time_of_day_lag_22,0.00430277369836449
day_of_week_lag_1,0.004241191952988964
day_of_week,0.004181033771631938
Wind_Speed(kmph)_lag_1,0.004128138682967923
wind_N_lag_15,0.004005528120825557
wind_W_lag_15,0.00367989984081871
wind_E_lag_15,0.0036250907932335623
time_of_day_lag_36,0.0033337961870394893
wind_CALM_lag_15,0.003318867230630414
Wind_Speed(kmph),0.003207341011449009
time_of_day_lag_15,0.003145763651182793
wind_N_lag_8,0.0030352929217362682
is_weekend_lag_36,0.002894592242037975
wind_W_lag_8,0.0026262963573711056
is_weekend_lag_29,0.00251577439731284
wind_E_lag_8,0.002510385930520444
is_weekend_lag_22,0.0019848478471148983
is_weekend_lag_15,0.001348449821128618
is_holiday_lag_36,0.0009356762219173961
is_holiday_lag_29,0.0008698021184616142
is_weekend_lag_8,0.0008011177910885707
fire_200_400_lag_8,0.0007907028524034075
fire_200_400_lag_36,0.0007881850858627042
fire_200_400,0.000782245563482683
fire_200_400_lag_29,0.0007745307102776074
fire_200_400_lag_15,0.0007683427634083389
wind_S_lag_1,0.0007285158138885353
fire_200_400_lag_22,0.0007124804916693358
fire_200_400_lag_1,0.0007061530347917483
wind_S,0.0006985054162597693
is_holiday_lag_22,0.0006619920739962132
wind_N,0.0005833489323698763
wind_W,0.0005774024270157952
is_weekend,0.0005674851822181647
wind_W_lag_1,0.0005422470882118233
wind_N_lag_1,0.0005420354012955314
wind_E,0.0005331144009022925
is_weekend_lag_1,0.0005104681482734795
wind_E_lag_1,0.0005056037363884194
is_holiday_lag_15,0.0004889396538763203
wind_CALM,0.0004416149070737203
is_holiday_lag_8,0.0003947265622179567
wind_CALM_lag_1,0.00038142183623584257
is_holiday_lag_1,0.0002602075544317118
is_holiday,0.0002484464148746548
fire_400_700_lag_29,0.0
fire_400_700_lag_1,0.0
fire_400_700_lag_36,0.0
fire_400_700,0.0
fire_700_900,0.0
fire_700_900_lag_1,0.0
fire_700_900_lag_29,0.0
fire_400_700_lag_8,0.0
fire_700_900_lag_8,0.0
fire_400_700_lag_15,0.0
fire_700_900_lag_15,0.0
fire_400_700_lag_22,0.0
fire_700_900_lag_22,0.0
fire_700_900_lag_36,0.0
