winter_day,0.0,0.1,0.5,0.9,1.0
0,16.75087475740579,16.751018239907253,16.75319228183108,16.75705903311324,16.75538062861372
1,16.903845576585937,16.908680742037504,16.919756510464936,16.92263208150508,16.92221576453231
2,17.00602064746137,17.00909524241037,17.013630461048862,17.019362626452345,17.021743346441788
3,16.91690606261122,16.917336057778183,16.918773878781405,16.928911496372585,16.929319912121496
4,16.879574678041873,16.8820799233196,16.88377377006641,16.88566155854276,16.89013184889276
5,16.810696549594166,16.813371290503785,16.815750039555507,16.812883755849167,16.81721506801653
6,16.948222524806862,16.955393657430815,16.95414294405234,16.950913339194106,16.94975429618037
7,16.976012991411476,16.98357596308724,16.984627573263776,16.985051896254923,16.980239057079192
8,16.995976679228477,16.997057894026902,16.993755296496698,16.993269738780842,16.98727697329088
9,16.837248578368484,16.83810885719353,16.843548580719098,16.838553783505137,16.832737590528634
10,16.9875680457075,16.98931761830584,16.98882702903017,16.987918905329572,16.98327659030773
11,17.047912512298133,17.039871085664412,17.011891396585746,17.008678157436762,16.99793469050557
12,17.02615632833647,17.02286727024727,17.00651427385453,17.009793158879962,17.0028719789149
13,16.996946400993654,17.005688037110627,17.033938767066722,17.047564695331953,17.04163239657723
14,16.866636308190515,16.868346309418794,16.913558993642987,16.94362110527874,16.936459258425916
15,16.794206137541483,16.785977307487325,16.8602659668589,16.8854970103595,16.878305554488435
16,16.747350607366823,16.7266650608543,16.76912743047197,16.79721494783966,16.79082823761993
17,16.676672329563264,16.66088322656633,16.676347567306095,16.745306233640964,16.73476686522333
18,16.760094112419992,16.74786646148072,16.75572661531456,16.787336422664403,16.776277697251345
19,16.713324033511643,16.696175416873462,16.700991122115067,16.721865159033623,16.706894510571633
20,16.796092770600485,16.776042672887712,16.80038398469421,16.868596995141626,16.857299059159203
21,16.845656387951895,16.797870595149263,16.80078230607498,16.889652628957933,16.89252419694712
22,16.733450399216,16.699586720351803,16.714887406892476,16.78175868687808,16.781848016513962
23,16.83332221913208,16.783874723439432,16.8029756078828,16.88599871029124,16.874401100971944
24,16.631572580429914,16.662660962038018,16.702722498201208,16.754074102408044,16.745825083487258
