index,importance
Humidity(%),0.39343353857493896
fire_0_100,0.3330011956234588
fire_100_200,0.07781171170870324
Temperature(C),0.06553585821813221
Wind_Speed(kmph),0.05292018724124441
time_of_day,0.021164855230396348
wind_CALM,0.015873722755649782
wind_S,0.012445450891008384
wind_W,0.00789058935319681
wind_N,0.007843212793833505
day_of_week,0.005027336950242262
wind_E,0.004590479152024855
is_weekend,0.001500759066264062
is_holiday,0.0008406047103002194
fire_200_400,0.00012049773060636732
fire_400_700,0.0
fire_700_900,0.0
