index,importance
fire_0_100,0.16978668912324324
fire_800_950,0.16578530187302942
fire_400_800,0.09662552256166147
fire_200_400,0.08335695220262512
fire_100_200,0.07083062188498244
month_5,0.0653632564913049
Wind_Speed(kmph),0.05665217449431838
Humidity(%),0.03730600031453174
wind_CALM,0.03397967716345171
Temperature(C),0.033275983311568134
is_rain,0.025636951010086045
wind_S,0.01823120634357153
wind_N,0.01680973731973694
"time_of_day_[10, 12)",0.016326654256833894
"time_of_day_[12, 14)",0.01235288933552252
wind_E,0.009272617336082074
"time_of_day_[18, 20)",0.009097740791130113
"time_of_day_[14, 16)",0.00877334266898169
wind_W,0.00856274813663529
month_1,0.00837543877664776
"time_of_day_[20, 22)",0.008338540298929954
"time_of_day_[16, 18)",0.006348257308733689
"time_of_day_[6, 8)",0.006206270577062835
"time_of_day_[8, 10)",0.006104875636024382
"time_of_day_[2, 4)",0.004555120444662774
"time_of_day_[22, 24)",0.004458166722214362
"time_of_day_[4, 6)",0.003999989702531475
month_3,0.0036300053344831655
"time_of_day_[0, 2)",0.0032657591854521233
month_2,0.0029721216763393113
month_4,0.0023838290272608217
is_holiday,0.0011465303066730713
month_12,0.00018902838368776772
