index,importance
fire_100_200,0.1725646537528727
fire_200_400,0.13229796857447476
fire_0_100,0.07844471250132476
fire_400_800,0.07015111399732556
fire_800_850,0.06306786833590572
Humidity(%),0.06301973997990483
wind_S,0.04614514751888771
wind_N,0.04260464056743935
Wind_Speed(kmph),0.04240690313377421
Temperature(C),0.04152322569097897
"time_of_day_[16, 18)",0.02698612385498662
month_1,0.026382178858462835
month_11,0.023423375881874174
"time_of_day_[8, 10)",0.01752034416333174
wind_W,0.016361795452801774
wind_E,0.014070458281392792
month_10,0.011626383358762702
"time_of_day_[14, 16)",0.01065326260251039
"time_of_day_[10, 12)",0.010121050051910198
"time_of_day_[22, 24)",0.009996870625920985
"time_of_day_[6, 8)",0.009788754631576739
wind_CALM,0.008814316430560387
"time_of_day_[4, 6)",0.008636199449162779
month_12,0.007134475337317075
is_weekend,0.006740544862837083
"time_of_day_[2, 4)",0.005761345577910488
"time_of_day_[20, 22)",0.005270250912108615
"time_of_day_[12, 14)",0.005147680992247
month_5,0.004055249678880309
is_holiday,0.003434600429762298
month_4,0.0031903932223873344
month_7,0.0030672488825052168
month_6,0.002901824488584575
month_2,0.002747314938443683
month_9,0.0013856846217055665
month_3,0.001313569484966577
month_8,0.0012427288742015714
