index,importance
month_5,0.23145099085184329
fire_800_950,0.22664958086438214
Wind_Speed(kmph),0.10191893659998279
fire_100_200,0.09741549128855853
fire_400_800,0.08031850390455507
fire_0_100,0.062388407227470154
fire_200_400,0.03660279028914301
Humidity(%),0.02612128698098622
is_rain,0.025935389352824387
Temperature(C),0.021839097083961572
wind_CALM,0.012936253269030688
is_holiday,0.012368452443632112
month_4,0.009521175576918402
wind_E,0.007745405238396687
"time_of_day_[14, 16)",0.006168303122820199
"time_of_day_[12, 14)",0.0048323932945299524
wind_S,0.004774667786564171
wind_N,0.004718182550527975
wind_W,0.004706708843436782
"time_of_day_[20, 22)",0.004088048228353678
day_of_week,0.0037124528967120603
"time_of_day_[16, 18)",0.0031447840474593453
month_1,0.0026741108398036966
is_weekend,0.0024175521213485518
"time_of_day_[10, 12)",0.0012890523775405895
"time_of_day_[4, 6)",0.0011050279400531588
month_12,0.0010780139549152383
"time_of_day_[8, 10)",0.0008327526650957492
"time_of_day_[18, 20)",0.0007762776851973827
"time_of_day_[0, 2)",0.00024702326760097287
"time_of_day_[2, 4)",0.0002228874063554394
month_9,0.0
month_2,0.0
