,test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province
0,0.9021099999999999,0.9602499999999999,77.657,6.60278,32.229009999999995,5.211360000000001,0.0015919589609450812,0.00029907264074878514,1.271760291878937,0.06216974612569463,0.4466674289794494,0.06721539506194497,Chiang Mai
