test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.8508000000000001,0.9526200000000001,128.52665000000002,6.02872,28.519460000000002,3.64326,0.002654555832275279,0.0024894443824542986,7.095219630654304,0.08145526106738338,0.2195701922696553,0.042151689039573316,Nan,42968
