test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.35441,0.70868,33.386540000000004,4.029919999999999,52.31261000000001,3.0094499999999997,0.029135028554797895,0.008936417378097083,1.6008599627838922,0.06557855001616164,1.0682268292725932,0.06397176894710839,Satun,31040
