test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.8745299999999998,0.9550399999999998,18.57987,3.28814,46.76804,2.7120699999999998,0.006408683345447972,0.00237870179346259,0.3226254796371658,0.03919306061026616,0.8225883082617267,0.06877136112591568,Samut Songkhram,12957
