test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.78484,0.9206399999999999,37.52490999999999,4.2813300000000005,47.9351,2.9992600000000005,0.0342421507631879,0.009333952360424093,4.768984954765299,0.15561506675126285,2.194878999955224,0.09552157638751337,Nakhon Phanom,4674
