test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.39553,0.6945699999999999,38.533049999999996,4.76221,51.11363,3.8170399999999995,0.016242882201820647,0.006514436958700942,0.6028831547931442,0.03833250578816876,0.8232975633930235,0.07572714470019613,Surat Thani,29995
