,test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province
0,0.9323400000000002,0.96588,55.92287,4.7293199999999995,27.313889999999997,3.2894300000000003,0.0007904991390816773,0.00041041983924324947,0.6552406819041555,0.020439765164991516,0.30910948599700677,0.021123659720796408,Nan
