,test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province
0,0.85312,0.9642900000000001,30.649060000000002,4.219099999999999,20.769969999999997,3.32575,0.0029634064482918798,0.0009433392225964433,0.6177560075700506,0.05070255308057862,0.317117524831971,0.06949473601168178,Bangkok
