test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.8379399999999999,0.9395399999999998,56.35284,5.44824,19.864210000000003,3.9457199999999992,0.009843802336721531,0.007261343616102403,5.488149691066705,0.27711449779628783,0.6258808929110328,0.20150862016300944,Lamphun,3891
