,test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province
0,0.74455,0.8765599999999999,13.581300000000002,2.72679,30.084030000000002,2.04839,0.012657035812367566,0.004514962778239582,0.6737999571254234,0.055185675476320604,0.3913257013736203,0.031610773479938716,Sa Kaeo
