test_r2_score,test_r2,test_mean_squared_error,test_mean_absolute_error,test_mean_absolute_percentage_error,test_median_absolute_error,test_r2_score_std,test_r2_std,test_mean_squared_error_std,test_mean_absolute_error_std,test_mean_absolute_percentage_error_std,test_median_absolute_error_std,province,data_size
0.83765,0.9174100000000001,62.569010000000006,5.81224,27.618149999999996,4.28066,0.005273676769263244,0.0025453443338334116,0.9403378807050627,0.047951368883252604,0.3061896335062093,0.05950006909426427,Samut Sakhon,32010
