index,importance
fire_200_400,0.2083164151115654
fire_100_200,0.1755666766540052
fire_0_100,0.13236870328441325
fire_400_800,0.12883242987206522
Humidity(%),0.04510487152014375
month_3,0.043290537708979546
Wind_Speed(kmph),0.039593752868857246
Temperature(C),0.03958180997408661
wind_S,0.02365177529603968
wind_CALM,0.01939858621957486
is_rain,0.01915077015518095
day_of_week,0.01718737498323244
wind_N,0.014396898670456385
wind_W,0.010526095983536704
wind_E,0.010006182061933324
is_weekend,0.008143952826641118
month_12,0.007829442140339326
month_4,0.005290080385158269
month_1,0.003905142172346893
month_5,0.003656199782196104
"time_of_day_[20, 22)",0.0035898371440509784
month_8,0.0035029498652259282
month_11,0.0034817360409570607
"time_of_day_[22, 24)",0.002971689826219716
"time_of_day_[12, 14)",0.0028746971331101235
"time_of_day_[18, 20)",0.002835137171924349
"time_of_day_[10, 12)",0.0027619897833219835
month_7,0.002580524175673433
month_10,0.0025387676472365507
"time_of_day_[0, 2)",0.0023362995279436805
"time_of_day_[16, 18)",0.002228185423381129
"time_of_day_[8, 10)",0.0022208504574977683
"time_of_day_[14, 16)",0.002162404145548187
"time_of_day_[2, 4)",0.0020201306013875853
"time_of_day_[4, 6)",0.0019859733082004567
"time_of_day_[6, 8)",0.001654140786889574
month_9,0.0013178373273012903
month_6,0.0011391519633778926
