index,importance
fire_0_100,0.21532774555607442
fire_100_200,0.1895106569031711
fire_200_400,0.1751980066981249
month_2,0.09548777642195068
fire_400_800,0.09415254402790532
fire_800_1000,0.05661394629051242
Humidity(%),0.028979423589066883
month_1,0.02033747415044417
Temperature(C),0.019716356611988166
day_of_week,0.016991530721467068
wind_S,0.015561578138312087
Wind_Speed(kmph),0.013231887672581185
month_3,0.009452255424607679
month_4,0.008880402740074879
wind_N,0.007968287547476048
is_weekend,0.0062004189636317986
"time_of_day_[8, 10)",0.005086687853327671
wind_E,0.003704824525977055
wind_W,0.002451625204162308
"time_of_day_[16, 18)",0.0019251398187011856
"time_of_day_[14, 16)",0.0018124604671744854
wind_CALM,0.001781073497436492
is_rain,0.0016623953956234198
month_7,0.0016286653970647097
"time_of_day_[20, 22)",0.0014381021105278255
"time_of_day_[12, 14)",0.0009247575869725633
is_holiday,0.0007741685482441598
"time_of_day_[22, 24)",0.0006584789442821694
"time_of_day_[10, 12)",0.000604986814402985
"time_of_day_[2, 4)",0.0004448450097784662
"time_of_day_[4, 6)",0.00042750151743693005
"time_of_day_[18, 20)",0.000422154291367823
"time_of_day_[6, 8)",0.0003704990862709636
"time_of_day_[0, 2)",0.0002713424738600818
month_9,0.0
month_11,0.0
month_10,0.0
month_12,0.0
