index,importance
fire_100_200,0.178007619475528
fire_200_400,0.17588711398407927
fire_400_600,0.17128019469119068
fire_800_900,0.15513435092654512
fire_0_100,0.117145603440012
fire_600_800,0.0735798921932519
Temperature(C),0.06282074152541547
Humidity(%),0.018399055425985217
day_of_week,0.01143853494130645
Wind_Speed(kmph),0.007709254174746131
is_rain,0.00604830466962759
traffic_index,0.005561197106009485
wind_S,0.005081024620383181
time_of_day,0.003981670009483293
wind_CALM,0.0034872771092036925
is_holiday,0.002228030586000567
wind_W,0.0022101351212320147
