winter_day,1.0,0.0
0,17.800980216085815,20.945976772542142
1,17.947918580387885,21.25332367677618
2,17.932690185681153,21.05174244248933
3,17.775747834943235,21.08589652868367
4,17.629907222151672,21.211663901268754
5,18.515867801495858,21.980699388277177
6,20.326400275529394,23.11339305237655
7,22.081873043498554,23.880271520855246
8,21.850580412582694,23.888693255668382
9,19.57400627256808,22.190045146444877
10,17.68309497013863,21.21171409475023
11,17.50273645807451,21.076365574106447
12,17.337960608235655,21.005707928217483
13,17.837889030557868,21.333935257813586
14,17.795382749563217,21.831887481758546
15,17.918239673093073,21.7067141204322
16,18.24175928287889,21.588801785962985
17,18.208828492361636,22.026485731087714
18,18.59472644949211,22.781274803063425
19,18.726951557327634,23.52277600239773
20,18.680193007262286,23.445596956790205
21,18.622405716104677,22.544863559146002
22,18.357916096258144,22.33904339465815
23,18.347061140989528,22.44473557778822
24,18.27981982506489,22.104963994241377
25,18.163683888406982,22.06403483507102
26,18.584368232754496,22.50692303028953
27,18.612335879157147,21.76582061881307
28,18.98215902170478,22.680358616187924
29,19.63493720202465,23.10753357170527
30,19.42171915593494,22.713972028557915
31,19.271707534567362,22.677273823195808
32,18.691125059086584,22.21332375750908
33,18.509223902354986,21.39536170211741
34,18.179909821321896,21.017639304330995
35,18.242548656745385,20.3851419795039
36,17.754665212690018,19.70056719033711
37,17.354958047721798,19.348537738184472
38,17.286315022378123,19.475223608282665
39,17.25295679043093,18.961995530214658
40,17.033001638150218,18.745230885689104
41,16.776056044753663,18.73006278584244
42,16.872082415475436,18.99160201456271
43,17.187836694817634,19.56321814014054
44,17.251230087777405,19.780407918516342
45,17.03541043700677,19.902529075052833
46,16.79299288705861,19.98998165851436
47,16.85160721361129,19.368241099508918
48,16.950654653824397,19.095632799458308
49,17.097018980878296,18.818413300648544
50,17.23478358420497,18.918428640623183
51,17.075890043647654,18.68319668380789
52,16.99365357961845,18.603264530407493
53,17.009996071758607,18.363798300000834
54,17.329944408533926,18.297663754242766
55,17.539645903942187,18.749174752545173
56,17.46753823217349,18.757979635205572
57,17.404194029712645,18.783275918447483
58,17.633888832349914,18.921175190422353
59,17.52964352902195,18.961168046709787
60,18.166236843924626,19.235422912178674
61,18.676176958390386,19.53825803843693
62,18.45294216330622,19.546209275627795
63,18.412043132008385,19.40182915566234
64,18.742545117028357,19.42091160634878
65,18.554109501973077,19.456764467552503
66,19.090564736586963,19.887030893507948
67,19.535220468419837,20.300666606339846
