index,importance
wind_N_lag_46,0.007424661312788675
wind_N_lag_38,0.006815968069692794
wind_S_lag_54,0.006792755939898872
wind_S_lag_45,0.006552217523822704
wind_S_lag_53,0.006105160230757157
wind_S_lag_49,0.005953515133148075
wind_S_lag_35,0.005717428471038967
wind_N_lag_44,0.005698959642311879
wind_S_lag_44,0.005685887715055896
wind_N_lag_55,0.005594338749854481
wind_S_lag_55,0.005385413929642772
wind_N_lag_41,0.005328189444104345
wind_N_lag_50,0.0051912215912114715
wind_S_lag_26,0.00498433616817702
wind_N_lag_52,0.0048330644672403365
wind_N_lag_35,0.004483099956231729
wind_N_lag_29,0.004385452385359399
wind_S_lag_31,0.004294761947212473
wind_S_lag_29,0.0041431009777076686
wind_S_lag_48,0.004138171506306385
fire_100_200_lag_32,0.004133873525935348
wind_S_lag_21,0.003927703970262741
fire_100_200_lag_15,0.003927514507190363
wind_S_lag_50,0.0038927215158485913
fire_100_200_lag_29,0.0038541980416450894
wind_N_lag_40,0.0038081830206934866
wind_N_lag_32,0.0037819965551502367
wind_N_lag_33,0.003761435262120672
wind_S_lag_13,0.0037372909335939637
fire_100_200_lag_3,0.0037152317498909326
wind_S_lag_33,0.003568822446299306
fire_100_200_lag_22,0.0035041948676686
fire_100_200_lag_17,0.0034781507167939035
fire_800_900_lag_43,0.003356903867896114
wind_N_lag_34,0.003349520729703885
fire_100_200_lag_33,0.0032937467108752226
wind_S_lag_42,0.003285689933366072
wind_N_lag_36,0.003261015615360111
wind_S_lag_10,0.003230178416824664
fire_100_200_lag_38,0.0032163557267290864
fire_100_200_lag_55,0.003205952190016269
wind_S_lag_37,0.003146845984098008
wind_N_lag_43,0.0031366114457364014
wind_N_lag_49,0.0031352025459321403
fire_100_200_lag_28,0.0030554289709214724
wind_S_lag_23,0.002999058800718143
wind_N_lag_8,0.0029936964074009113
wind_S_lag_47,0.0029925159362888952
wind_N_lag_30,0.0029834345326434576
fire_100_200_lag_11,0.002973306816035015
fire_100_200_lag_8,0.002966140181796076
wind_S_lag_40,0.0029439382160497633
fire_100_200_lag_45,0.002931203522734932
wind_S_lag_28,0.002930528395768892
fire_100_200_lag_44,0.0029271566963728363
wind_N_lag_19,0.00290863269177922
wind_S_lag_20,0.002904874533041637
wind_S_lag_46,0.002888017866564034
wind_N_lag_42,0.002837893311051314
fire_100_200_lag_37,0.002837147065273717
fire_800_900_lag_22,0.0028057746156236736
fire_100_200_lag_50,0.0027807073228938383
fire_100_200_lag_34,0.002750440912597375
wind_N_lag_21,0.0027368545009365444
wind_S_lag_30,0.0027147322650780984
fire_100_200_lag_46,0.0026903497121627327
fire_100_200_lag_36,0.002656785115295574
fire_100_200_lag_21,0.0026259741055165518
fire_100_200_lag_4,0.0026091264682915594
fire_100_200_lag_19,0.0025987076957705445
wind_S_lag_56,0.0025903049287620107
wind_S_lag_32,0.0025811174394778057
fire_100_200_lag_48,0.0025711693031179256
fire_100_200_lag_24,0.0025069100798408754
wind_S_lag_52,0.0024858974779732408
fire_100_200_lag_26,0.0024836170185187777
fire_800_900_lag_24,0.0024732193856655724
fire_200_400_lag_30,0.0024633504129415555
wind_N_lag_53,0.0024632438778494454
fire_200_400_lag_47,0.002451715070851189
fire_100_200_lag_30,0.002450358882124438
fire_100_200_lag_9,0.0024445164342982526
wind_S_lag_43,0.0024369676807452553
fire_100_200_lag_35,0.0024152578813532314
wind_N_lag_14,0.002415207651264875
wind_S_lag_36,0.0023755430512608713
fire_100_200_lag_41,0.0023677840868285226
fire_100_200_lag_53,0.002281785118195217
wind_N_lag_47,0.002276048222419115
fire_200_400_lag_50,0.002265447280833306
fire_100_200_lag_40,0.0022562360477549333
fire_100_200_lag_52,0.0022539756631448312
fire_200_400_lag_56,0.0022378948085164064
fire_800_900_lag_8,0.002235202244818071
wind_N_lag_54,0.0022258591598750097
wind_N_lag_45,0.0022140055349464454
wind_S_lag_51,0.0021905091625661535
wind_S_lag_27,0.002188140005544588
wind_S_lag_14,0.0021861190672490555
wind_N_lag_23,0.002180707917401536
fire_800_900_lag_10,0.0021773124472300345
fire_800_900_lag_29,0.0021587018395923425
wind_S_lag_38,0.0021533497384890305
fire_200_400_lag_35,0.0021466818606110894
wind_S_lag_15,0.0021392091713063983
wind_S_lag_17,0.0021197518296393707
fire_200_400_lag_43,0.0021135114249175324
wind_N_lag_39,0.0020795936732326326
wind_S_lag_7,0.002048707585903005
fire_100_200_lag_56,0.0020356793301144673
fire_200_400_lag_6,0.002026027135258668
fire_800_900_lag_36,0.0020119073686153343
fire_100_200_lag_20,0.0019933448676525615
fire_100_200_lag_12,0.001978641314651587
wind_N_lag_37,0.001977295940832796
fire_800_900_lag_32,0.0019699983719071034
fire_200_400_lag_32,0.001965468463604138
fire_400_600_lag_35,0.0019593824253779845
fire_200_400_lag_51,0.0019342247321840844
fire_200_400_lag_37,0.0019273138164815687
wind_S_lag_25,0.0019164886860785588
fire_200_400_lag_29,0.0019163164968345051
fire_800_900_lag_18,0.0019107038304688163
fire_200_400,0.0018905226226373873
fire_100_200_lag_1,0.0018887098616836074
fire_200_400_lag_21,0.0018794930987400817
wind_N_lag_18,0.0018785312454032638
wind_W_lag_54,0.0018736275214755924
fire_100_200_lag_54,0.0018517657953965314
wind_W_lag_23,0.0018421209118818344
fire_600_800_lag_54,0.00183143417324393
fire_200_400_lag_24,0.0018079130424076817
fire_600_800_lag_29,0.0017866114186073955
fire_800_900_lag_41,0.0017857548716499899
fire_600_800_lag_38,0.0017818201405621003
fire_100_200_lag_16,0.0017815690707842014
fire_200_400_lag_52,0.0017770162182370352
fire_200_400_lag_53,0.0017753436588671893
fire_800_900_lag_6,0.0017689526197127267
fire_600_800_lag_55,0.001756320051322768
wind_S_lag_11,0.0017484694860726913
fire_200_400_lag_54,0.0017463816691896364
fire_800_900_lag_7,0.0017450975067043039
wind_N_lag_26,0.0017437877761614093
fire_800_900_lag_26,0.001738539729511415
fire_800_900_lag_56,0.0017382570299040406
fire_100_200_lag_10,0.0017326380365450863
fire_200_400_lag_45,0.0017245449854767655
wind_N_lag_22,0.0017168153794388686
fire_800_900_lag_16,0.0017058853059442867
fire_600_800_lag_46,0.0016950094809972057
wind_S_lag_24,0.0016841815578500974
fire_800_900_lag_49,0.0016835248968825008
fire_100_200_lag_39,0.0016812427270172419
fire_200_400_lag_44,0.0016799457904465667
fire_800_900_lag_30,0.0016783012009153888
fire_100_200_lag_42,0.001675151849488542
fire_600_800_lag_23,0.0016716594503807286
wind_N_lag_16,0.0016629407696377918
fire_800_900_lag_42,0.00165553857936604
wind_N_lag_13,0.0016371120525207926
fire_800_900_lag_47,0.001636455360121269
fire_600_800_lag_56,0.0016344466991044368
fire_200_400_lag_40,0.0016318765672211977
fire_600_800_lag_20,0.0016283828897706507
wind_S_lag_22,0.0016088698689318362
fire_100_200_lag_31,0.0015983026273599958
fire_100_200_lag_51,0.0015893398068327711
fire_600_800_lag_51,0.0015887975513556652
fire_400_600_lag_18,0.001584621863213959
fire_400_600_lag_36,0.0015800873727554844
fire_400_600_lag_43,0.0015752541642532342
wind_N_lag_51,0.001572177263113098
wind_S_lag_9,0.0015704774932450763
fire_100_200_lag_27,0.0015692942381522865
fire_200_400_lag_48,0.0015685396124002513
fire_800_900_lag_33,0.0015665761689060218
fire_100_200_lag_14,0.0015576979211145824
fire_200_400_lag_39,0.0015558602830079945
fire_400_600_lag_23,0.001547489467546872
fire_800_900_lag_20,0.0015463063713315101
fire_100_200_lag_2,0.0015375935781272764
fire_200_400_lag_49,0.0015263984982637308
fire_100_200_lag_23,0.001518143655651274
fire_800_900_lag_38,0.0015152297419955623
wind_S_lag_34,0.0015137197138915084
fire_200_400_lag_11,0.001510000310766975
fire_600_800_lag_48,0.0015039258986981508
fire_400_600_lag_56,0.0014996311679232885
fire_800_900_lag_54,0.001498858506117133
fire_400_600_lag_24,0.0014900301632819008
fire_200_400_lag_13,0.0014858314917026538
fire_800_900_lag_19,0.001485625394790547
fire_800_900_lag_21,0.0014849945037545842
fire_400_600_lag_52,0.0014834794321665309
fire_800_900_lag_4,0.0014761974592247928
fire_200_400_lag_15,0.001475071231351967
wind_E_lag_48,0.0014585255436980788
fire_100_200_lag_25,0.0014451167039299295
wind_W_lag_51,0.0014352087199557822
fire_800_900_lag_50,0.0014340911829710523
fire_400_600_lag_3,0.0014296241048731891
fire_100_200_lag_7,0.0014265330925376024
fire_0_100_lag_45,0.0014249420474902507
fire_200_400_lag_7,0.0014152748513795133
wind_W_lag_47,0.0014110103756936508
fire_400_600_lag_22,0.0014026194415982765
fire_200_400_lag_28,0.0014006922553884535
wind_W_lag_41,0.00139841471749381
fire_400_600_lag_28,0.0013939547655576292
wind_N_lag_10,0.0013841468871081534
wind_N_lag_15,0.0013793018959685852
wind_E_lag_25,0.0013786620318437237
fire_200_400_lag_55,0.0013741746088065051
wind_W_lag_39,0.0013740933964741897
wind_W_lag_45,0.0013736894157749724
