split_direct,with_interact,with_traffic,val_r2_score,val_mean_squared_error,val_mean_absolute_error,testop6_r2_score,testop6_mean_squared_error,testop6_mean_absolute_error,test_r2_score,test_mean_squared_error,test_mean_absolute_error,cat_hour,len_cols
0,0,0,0.5257186516496357,131.90132160245454,8.862676334782384,0.40536220070748186,114.21114070457376,8.069695514548394,0.5284737988753467,124.19742888612272,8.493496277908285,False,68
0,0,1,0.5087700816305274,136.69892730161186,8.995814272381404,0.3961789286601225,115.98950101666165,8.185576343434002,0.5303329001571631,123.71973298514773,8.501291020941766,False,62
0,1,0,0.4538441061325188,151.99763038505034,8.919435130934506,0.2961493093011406,135.20973778198345,8.51842497200631,0.42917065252717357,150.36905081122165,8.998687335793415,False,2286
0,1,1,0.42592051731292535,159.7688901665195,9.566280189094405,0.36298109283950586,122.3713502558557,8.283482856320937,0.5014069464180344,131.34041643112565,8.639310089357913,False,2281
1,0,0,0.4984336871782137,139.69265945466333,8.839420945514087,0.42621836194121854,110.32675564925941,7.840867167759238,0.5022191375669726,131.21598031013747,8.673254694882194,False,1757
1,0,1,0.4946672213903992,140.73821360525318,9.041734771257646,0.4100848435569019,113.42890919075526,8.122110862314354,0.4836123265095825,136.11275540543275,8.90229064631146,False,539
